Sex,Age,Fare,FamilySize,IsAlone,Deck,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_1,Pclass_2,Pclass_3
1,-0.6033704794085775,4.634416897040849,1.9195639980971482,0,B,True,False,False,False,True,False,False,False,True,False,False
0,-0.38087320867351465,-0.32425318983493084,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.13828708970829856,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,3.0307516092641147,0.7811411367084872,0.6792945838081278,0,B,False,False,True,False,False,False,False,True,True,False,False
0,-0.9741992639670155,-0.24069423801061057,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
1,0.06412133279661097,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,-0.7517019932319526,0.4207302360686478,0.059159876663617626,0,D,False,False,True,False,False,True,False,False,True,False,False
0,0.13828708970829856,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,-1.8641883469072666,-0.18532384824750675,0.6792945838081278,0,,False,False,True,False,True,False,False,False,False,True,False
0,-1.7158568330838915,-0.397241430886295,0.059159876663617626,0,E,False,False,True,True,False,False,False,False,False,False,True
0,0.2866186035316738,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.45503896558520224,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,1.3991049572069878,0.6603330135889879,1.299429290952638,0,,False,False,True,False,False,False,True,False,False,True,False
0,-2.1111603174231863,-0.35646868933346404,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,True,False
0,-0.08421018102676424,-0.49145565916975514,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.8258677501436402,-0.41687275089321363,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,0.3607843604433614,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.2866186035316738,1.093228788100527,-0.5609748304808925,1,B,False,False,True,False,False,False,False,True,True,False,False
0,-0.23254169485013945,-0.35646868933346404,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.8799446588251746,-0.5049620073345151,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.677536236320265,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,0.5091158742667365,1.7677408088510642,1.299429290952638,0,B,False,False,True,False,False,False,True,False,True,False,False
0,-0.9741992639670155,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,1.6216022279420506,0.921244330558889,0.059159876663617626,0,D,False,False,True,False,False,False,True,False,True,False,False
0,1.4361878356628317,0.1489119590497745,-0.5609748304808925,1,,True,False,False,False,False,False,False,True,True,False,False
1,0.10120421125245477,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.1621689579829361,0.059159876663617626,0,,False,True,False,False,False,True,False,False,False,False,True
0,0.21245284661998617,-0.4800453319411184,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.38087320867351465,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.3991049572069878,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,2.0665967694121763,-0.43700743807979686,-0.5609748304808925,1,E,False,False,True,False,False,False,True,False,False,True,False
0,-0.23254169485013945,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,1.8440994986771135,-0.18532384824750675,1.9195639980971482,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.8258677501436402,-0.49237782784290063,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,F,False,True,False,False,False,True,False,False,False,False,True
1,-1.790022589995579,-0.397241430886295,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.4926295114327329,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,1.0282761726485499,3.6067927997556075,0.059159876663617626,0,B,False,False,True,False,False,False,True,False,True,False,False
1,-1.1966965347020784,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,False,False,True
1,-0.9000335070553279,0.49925551609632224,0.059159876663617626,0,B,False,False,True,False,False,False,True,False,True,False,False
0,-0.010044424115076634,-0.04438103794142432,-0.5609748304808925,1,D,False,False,True,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.17626323901354432,1.299429290952638,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.30670745176182707,-0.5064721088735089,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.30670745176182707,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.4974960653257301,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-1.5675253192605163,-0.06199888922968463,2.5396987052416584,0,,False,True,False,True,False,False,False,False,False,False,True
0,-2.0866856176423294,-0.23415046467497105,1.299429290952638,0,,False,False,True,True,False,False,False,False,False,False,True
0,1.2507734433836126,0.9462455716384695,-0.5609748304808925,1,B,True,False,False,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.9741992639670155,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,-0.8258677501436402,0.7519458402879414,5.64037224096421,0,,False,False,True,False,True,False,False,False,False,False,True
0,0.805778901913487,-0.030371322596999754,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,True,False,False
0,-0.30670745176182707,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.7316131450017994,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,1.4732707141186754,-0.1263453225405672,-0.5609748304808925,1,D,False,False,True,False,False,False,False,True,True,False,False
1,0.13828708970829856,-0.4735861242916626,-0.5609748304808925,1,,False,False,True,False,False,False,True,False,False,False,True
0,0.06412133279661097,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,0.06412133279661097,-0.1621689579829361,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,False,True
0,0.3607843604433614,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,0.13828708970829856,-0.11988611489111134,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,-1.3450280485254535,1.7677408088510642,1.299429290952638,0,B,False,False,True,True,False,False,False,False,True,False,False
0,-2.1297017566511083,-0.47694056317694733,0.059159876663617626,0,,True,False,False,True,False,False,False,False,False,False,True
0,-0.15837593793845184,-0.5079822104125026,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.13828708970829856,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.7316131450017994,-0.6484216535389205,-0.5609748304808925,1,A,False,False,True,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,0.7316131450017994,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,0.2866186035316738,0.4207302360686478,0.059159876663617626,0,E,False,False,True,False,False,False,True,False,True,False,False
0,-0.23254169485013945,-0.4896093083547455,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.7316131450017994,-0.1621689579829361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.43495011735504896,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,-1.7158568330838915,-0.01870931177853076,3.1598334123861687,0,,False,False,True,False,True,False,False,False,False,False,True
0,0.10120421125245477,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,-0.6484216535389205,-0.5609748304808925,1,B,False,False,True,False,False,True,False,False,True,False,False
1,-0.45503896558520224,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,0.13828708970829856,0.09664633805084172,0.6792945838081278,0,,True,False,False,False,False,True,False,False,False,True,False
0,1.0282761726485499,-0.5185529211854588,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-1.4191938054371411,-0.08666388103324908,2.5396987052416584,0,,False,False,True,True,False,False,False,False,False,False,True
1,1.6957679848537381,1.2341715984066093,0.6792945838081278,0,B,False,False,True,False,False,False,True,False,True,False,False
0,-0.15837593793845184,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.6574473880901118,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,False,False,True,True,False,False
1,-0.15837593793845184,-0.397241430886295,0.059159876663617626,0,E,False,False,True,False,False,False,True,False,False,False,True
0,-2.012519860730642,0.1506737441786005,2.5396987052416584,0,,False,False,True,True,False,False,False,False,False,False,True
0,-0.23254169485013945,-0.5084855775921673,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.23254169485013945,0.48910360681684706,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-2.0866856176423294,0.09664633805084172,0.6792945838081278,0,,True,False,False,True,False,False,False,False,False,True,False
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,2.437425553970614,0.962353321387736,-0.5609748304808925,1,B,False,False,True,False,False,False,True,False,True,False,False
1,-1.048365020878703,-0.3573908580066095,0.059159876663617626,0,,True,False,False,False,False,False,True,False,False,False,True
0,-2.0992937963173164,-0.2708962687904854,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,True,False
0,-0.23254169485013945,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.45503896558520224,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.8258677501436402,-0.48130374989027985,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.7316131450017994,1.0259447039291216,0.6792945838081278,0,E,True,False,False,False,True,False,False,False,True,False,False
0,-0.6033704794085775,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.21245284661998617,0.48910360681684706,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,-0.05042144409739929,-0.5609748304808925,1,C,True,False,False,False,False,True,False,False,True,False,False
0,-0.677536236320265,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.9741992639670155,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,0.06412133279661097,-0.024246350754841113,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,True,False,False
0,0.39786723889920517,-0.5188046047752911,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.9000335070553279,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.9541104157368622,-0.49640476528021726,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,0.7519458402879414,5.64037224096421,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.43495011735504896,-0.4894421904510968,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.08421018102676424,0.016023023618325298,0.059159876663617626,0,,False,False,True,False,False,False,False,True,False,True,False
1,0.805778901913487,1.145663540471827,0.059159876663617626,0,C,True,False,False,False,False,False,True,False,True,False,False
0,-1.8641883469072666,-0.01870931177853076,3.1598334123861687,0,,False,False,True,True,False,False,False,False,False,False,True
0,3.327414636910865,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-1.4933595623488287,-0.3414522396297103,0.6792945838081278,0,,True,False,False,False,True,False,False,False,False,False,True
1,-0.9741992639670155,0.14488502161245778,0.059159876663617626,0,D,False,False,True,False,True,False,False,False,True,False,False
1,1.1024419295602375,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
1,-0.8258677501436402,-0.4601623283443675,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,False,True
1,1.176607686471925,2.671117778445337,0.6792945838081278,0,,False,False,True,False,False,False,True,False,True,False,False
0,1.6216022279420506,-0.11384570873513637,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
1,-0.38087320867351465,-0.26066180729354516,1.299429290952638,0,,True,False,False,False,False,False,True,False,False,False,True
0,-0.23254169485013945,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,0.8799446588251746,-0.36435544630444866,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.6033704794085775,-0.41687275089321363,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,True,False
1,1.3991049572069878,-0.1263453225405672,-0.5609748304808925,1,D,False,False,True,False,False,False,True,False,True,False,False
1,-0.8258677501436402,0.7519458402879414,5.64037224096421,0,,False,False,True,False,True,False,False,False,False,False,True
0,-0.38087320867351465,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,0.9541104157368622,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,False,True,False,False,True,False
1,-0.15837593793845184,-0.3693891181010945,0.059159876663617626,0,,True,False,False,False,True,False,False,False,False,True,False
0,0.13828708970829856,0.3682954836973478,-0.5609748304808925,1,A,False,False,True,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-1.8641883469072666,-0.4242561406845337,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,False,True
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,1.3249392002953002,0.40974072380221066,0.6792945838081278,0,D,False,False,True,False,False,False,True,False,True,False,False
0,0.2866186035316738,-0.5477482176060045,-0.5609748304808925,1,B,False,False,True,False,False,True,False,False,True,False,False
0,1.3249392002953002,-0.46720946885967163,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.08421018102676424,-0.16518916106092355,0.059159876663617626,0,,True,False,False,False,False,False,True,False,False,True,False
1,-1.048365020878703,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,False,False,True
0,-0.677536236320265,-0.45017955043725955,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,1.9924310125004887,1.0259447039291216,0.059159876663617626,0,C,True,False,False,False,False,False,True,False,True,False,False
1,-0.30670745176182707,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.2866186035316738,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.5292047224968899,-0.4366711888037809,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-0.08421018102676424,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.30670745176182707,-0.5064721088735089,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.7316131450017994,-0.06199888922968463,2.5396987052416584,0,,False,True,False,False,False,False,True,False,False,False,True
0,-0.15837593793845184,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,False,False,True,False,True,False
1,-0.7517019932319526,-0.04438103794142432,-0.5609748304808925,1,B,False,False,True,False,True,False,False,False,True,False,False
1,-0.8258677501436402,-0.17626323901354432,1.299429290952638,0,,False,False,True,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.04438103794142432,-0.5609748304808925,1,C,True,False,False,False,False,True,False,False,True,False,False
0,0.21245284661998617,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
